GMT,Total Household Consumption (N),Date,Time,Year,Month,Day,Hour,DayOfWeek,IsHoliday,Hourly Global Radiation (KJ/m2),Hourly Maximum Gust (kn),Hourly Mean Wind Direction (o),Hourly Mean Windspeed (kn),Hourly Pressure at Mean Sea Level (hPa),Hourly Rainfall Total (mm),Hourly Relative Humidity (%),Hourly Snow Depth (cm),Hourly Temperature (C),"Hourly Total Cloud Cover (oktas)
",Hourly Visibility (dm)
2013-01-01 00:00:00,1657.4836005780837,2013-01-01,00:00:00,2013,1,1,0,1,True,0.0,13.2,232.0,7.8,999.4,0.0,92.08571428571427,0.0,8.914285714285715,8.0,2133.333333333333
2013-01-01 01:00:00,1422.0452372297304,2013-01-01,01:00:00,2013,1,1,1,1,True,0.0,13.6,236.0,8.0,999.675,0.0,91.04285714285712,0.0,8.785714285714286,8.0,1766.6666666666667
2013-01-01 02:00:00,1200.5513136444827,2013-01-01,02:00:00,2013,1,1,2,1,True,0.0,13.2,246.0,7.6,999.975,0.1999999999999999,92.68571428571428,0.0,8.514285714285714,8.0,1333.3333333333333
2013-01-01 03:00:00,1061.5684049596844,2013-01-01,03:00:00,2013,1,1,3,1,True,0.0,18.6,286.0,9.0,1000.725,0.96,89.87142857142858,0.0,7.285714285714286,7.666666666666667,4100.0
2013-01-01 04:00:00,1000.4740129015111,2013-01-01,04:00:00,2013,1,1,4,1,True,0.0,15.4,278.0,7.399999999999999,1001.3,0.08,88.58571428571429,0.0,6.7,4.0,5500.0
2013-01-01 05:00:00,1030.781630272155,2013-01-01,05:00:00,2013,1,1,5,1,True,0.0,15.2,280.0,8.4,1002.1,0.0,86.82857142857144,0.0,5.957142857142857,2.0,4666.666666666667
2013-01-01 06:00:00,1139.5975298590506,2013-01-01,06:00:00,2013,1,1,6,1,True,0.0,14.0,280.0,8.2,1003.125,0.0,88.67142857142858,0.0,4.814285714285715,0.6666666666666666,5000.0
2013-01-01 07:00:00,1294.5832461720875,2013-01-01,07:00:00,2013,1,1,7,1,True,0.0,13.4,270.0,7.6,1004.0,0.0,88.38571428571427,0.0,4.3,0.6666666666666666,4833.333333333333
2013-01-01 08:00:00,1518.522994130388,2013-01-01,08:00:00,2013,1,1,8,1,True,0.0,12.8,262.0,7.8,1004.975,0.0,89.28571428571429,0.0,3.842857142857143,0.3333333333333333,4166.666666666667
2013-01-01 09:00:00,1762.8370057715074,2013-01-01,09:00:00,2013,1,1,9,1,True,40.66666666666666,12.6,254.0,7.2,1006.1,0.0,89.71428571428571,0.0,3.828571428571428,0.3333333333333333,3833.3333333333335
2013-01-01 10:00:00,1954.77711561096,2013-01-01,10:00:00,2013,1,1,10,1,True,332.0,13.2,254.0,8.4,1007.1,0.0,84.41428571428571,0.0,4.785714285714286,0.3333333333333333,3500.0
2013-01-01 11:00:00,2115.874854210471,2013-01-01,11:00:00,2013,1,1,11,1,True,630.6666666666666,17.0,260.0,10.0,1007.875,0.0333333333333333,78.77142857142857,0.0,5.985714285714286,0.3333333333333333,3500.0
2013-01-01 12:00:00,2188.6022232946493,2013-01-01,12:00:00,2013,1,1,12,1,True,865.3333333333334,16.4,262.0,9.8,1008.225,0.0,74.01428571428572,0.0,6.871428571428572,0.3333333333333333,3666.6666666666665
2013-01-01 13:00:00,2230.327609506387,2013-01-01,13:00:00,2013,1,1,13,1,True,845.0,17.6,270.0,10.2,1008.75,0.0,68.74285714285715,0.0,7.314285714285715,0.6666666666666666,4333.333333333333
2013-01-01 14:00:00,2275.516048193747,2013-01-01,14:00:00,2013,1,1,14,1,True,738.0,18.8,272.0,11.0,1009.5,0.0,66.34285714285714,0.0,7.442857142857143,2.0,3833.3333333333335
2013-01-01 15:00:00,2395.1184088506698,2013-01-01,15:00:00,2013,1,1,15,1,True,489.0,18.8,274.0,10.6,1010.1,0.0,67.5,0.0,7.171428571428572,3.6666666666666665,4666.666666666667
2013-01-01 16:00:00,2837.7909338789245,2013-01-01,16:00:00,2013,1,1,16,1,True,135.0,17.0,268.0,9.2,1010.775,0.0,71.87142857142858,0.0,6.285714285714286,3.6666666666666665,4500.0
2013-01-01 17:00:00,3201.0231327136476,2013-01-01,17:00:00,2013,1,1,17,1,True,0.0,13.4,254.0,7.6,1011.625,0.0,74.31428571428572,0.0,5.8,4.666666666666667,4500.0
2013-01-01 18:00:00,3232.1536513781034,2013-01-01,18:00:00,2013,1,1,18,1,True,0.0,13.4,248.0,8.4,1012.575,0.0,76.38571428571429,0.0,5.385714285714286,3.6666666666666665,4333.333333333333
2013-01-01 19:00:00,3120.9185306172126,2013-01-01,19:00:00,2013,1,1,19,1,True,0.0,16.4,252.0,9.4,1013.35,0.0,78.01428571428572,0.0,4.957142857142857,2.333333333333333,3666.6666666666665
2013-01-01 20:00:00,2906.190059147244,2013-01-01,20:00:00,2013,1,1,20,1,True,0.0,16.0,258.0,9.2,1014.125,0.0,77.15714285714286,0.0,5.3,5.666666666666667,3800.0
2013-01-01 21:00:00,2732.378424918483,2013-01-01,21:00:00,2013,1,1,21,1,True,0.0,16.0,258.0,9.6,1015.325,0.0,80.02857142857144,0.0,4.771428571428571,2.6666666666666665,3466.6666666666665
2013-01-01 22:00:00,2391.559943373732,2013-01-01,22:00:00,2013,1,1,22,1,True,0.0,14.2,258.0,8.2,1016.2,0.0,81.3,0.0,4.614285714285714,2.6666666666666665,3233.333333333333
2013-01-01 23:00:00,1883.7531372582134,2013-01-01,23:00:00,2013,1,1,23,1,True,0.0,13.2,256.0,8.2,1017.025,0.0,83.72857142857143,0.0,4.171428571428572,2.0,3266.6666666666665
2013-01-02 00:00:00,1449.2058963354493,2013-01-02,00:00:00,2013,1,2,0,2,False,0.0,12.0,248.0,7.2,1017.85,0.0,87.51428571428572,0.0,3.314285714285714,0.6666666666666666,2966.6666666666665
2013-01-02 01:00:00,1190.0839704476516,2013-01-02,01:00:00,2013,1,2,1,2,False,0.0,11.4,244.0,7.6,1018.375,0.0,88.74285714285715,0.0,3.3857142857142857,5.666666666666667,2833.333333333333
2013-01-02 02:00:00,1034.629329265276,2013-01-02,02:00:00,2013,1,2,2,2,False,0.0,10.6,240.0,6.6000000000000005,1019.15,0.0,90.3,0.0,3.0,3.6666666666666665,3000.0
2013-01-02 03:00:00,990.1364340420644,2013-01-02,03:00:00,2013,1,2,3,2,False,0.0,9.0,234.0,5.8,1020.1,0.0,92.47142857142856,0.0,2.628571428571429,3.6666666666666665,3300.0
2013-01-02 04:00:00,976.7831009702172,2013-01-02,04:00:00,2013,1,2,4,2,False,0.0,9.0,232.0,5.6000000000000005,1020.475,0.0,92.97142857142856,0.0,2.942857142857143,7.0,3100.0
2013-01-02 05:00:00,1077.7622277437997,2013-01-02,05:00:00,2013,1,2,5,2,False,0.0,8.8,232.0,6.0,1021.35,0.0,93.28571428571428,0.0,2.857142857142857,1.3333333333333333,3166.6666666666665
2013-01-02 06:00:00,1320.7193212738014,2013-01-02,06:00:00,2013,1,2,6,2,False,0.0,8.8,244.0,5.6000000000000005,1022.05,0.0,93.61428571428571,0.0,3.1714285714285717,5.666666666666667,3000.0
2013-01-02 07:00:00,1646.8466565062479,2013-01-02,07:00:00,2013,1,2,7,2,False,0.0,9.6,238.0,5.6000000000000005,1022.55,0.0,92.41428571428573,0.0,4.114285714285715,7.666666666666667,2800.0
2013-01-02 08:00:00,1896.969076368453,2013-01-02,08:00:00,2013,1,2,8,2,False,0.0,10.2,242.0,6.2,1023.325,0.0,90.77142857142856,0.0,4.614285714285714,7.666666666666667,2933.333333333333
2013-01-02 09:00:00,1999.2353138765145,2013-01-02,09:00:00,2013,1,2,9,2,False,34.0,9.4,246.0,5.8,1024.15,0.0,89.82857142857142,0.0,5.1571428571428575,7.666666666666667,2900.0
2013-01-02 10:00:00,2039.2272386613377,2013-01-02,10:00:00,2013,1,2,10,2,False,127.33333333333331,9.8,246.0,5.8,1024.45,0.0,87.05714285714285,0.0,5.871428571428572,7.666666666666667,2800.0
2013-01-02 11:00:00,2130.3992850124346,2013-01-02,11:00:00,2013,1,2,11,2,False,240.66666666666663,10.8,240.0,6.6000000000000005,1024.625,0.0,82.21428571428571,0.0,6.714285714285714,7.666666666666667,3133.333333333333
2013-01-02 12:00:00,2223.0544763429734,2013-01-02,12:00:00,2013,1,2,12,2,False,188.66666666666663,10.0,226.0,5.8,1024.475,0.0,82.71428571428571,0.0,7.1000000000000005,8.0,2600.0
2013-01-02 13:00:00,2222.8332420299894,2013-01-02,13:00:00,2013,1,2,13,2,False,177.33333333333334,11.6,222.0,6.6000000000000005,1024.375,0.0,84.78571428571429,0.0,7.471428571428571,8.0,1633.3333333333333
2013-01-02 14:00:00,2205.28739010131,2013-01-02,14:00:00,2013,1,2,14,2,False,146.66666666666666,13.6,210.0,7.2,1024.075,0.0,93.0,0.0,7.428571428571429,8.0,1460.0
2013-01-02 15:00:00,2395.1354752151374,2013-01-02,15:00:00,2013,1,2,15,2,False,67.0,13.8,218.0,7.8,1024.125,0.2799999999999999,96.1,0.0,7.542857142857143,7.666666666666667,600.0
2013-01-02 16:00:00,2728.605539330621,2013-01-02,16:00:00,2013,1,2,16,2,False,38.66666666666666,13.2,214.0,7.399999999999999,1024.1,0.15,96.22857142857144,0.0,7.971428571428571,8.0,1620.0
2013-01-02 17:00:00,3092.767358336732,2013-01-02,17:00:00,2013,1,2,17,2,False,1.3333333333333333,13.4,226.0,7.399999999999999,1023.95,0.1,96.34285714285714,0.0,8.62857142857143,8.0,1600.0
2013-01-02 18:00:00,3259.119714678932,2013-01-02,18:00:00,2013,1,2,18,2,False,0.0,14.2,240.0,8.4,1024.025,0.0,96.18571428571428,0.0,9.3,8.0,1933.3333333333333
2013-01-02 19:00:00,3272.932430023391,2013-01-02,19:00:00,2013,1,2,19,2,False,0.0,16.0,246.0,9.4,1024.675,0.0,95.85714285714286,0.0,9.885714285714286,8.0,1633.3333333333333
2013-01-02 20:00:00,3105.383390253998,2013-01-02,20:00:00,2013,1,2,20,2,False,0.0,15.4,246.0,9.2,1024.95,0.0,95.4,0.0,10.228571428571428,8.0,1390.0
2013-01-02 21:00:00,2776.188951480292,2013-01-02,21:00:00,2013,1,2,21,2,False,0.0,14.8,248.0,9.2,1025.5,0.0,94.7,0.0,10.414285714285716,8.0,1866.6666666666667
2013-01-02 22:00:00,2380.9065827880663,2013-01-02,22:00:00,2013,1,2,22,2,False,0.0,15.8,266.0,8.6,1026.15,0.0,94.15714285714286,0.0,10.471428571428572,8.0,1966.6666666666667
2013-01-02 23:00:00,1822.6121126276641,2013-01-02,23:00:00,2013,1,2,23,2,False,0.0,15.0,258.0,8.6,1026.35,0.0,93.94285714285716,0.0,10.357142857142858,7.666666666666667,1866.6666666666667
2013-01-03 00:00:00,1384.7497675649186,2013-01-03,00:00:00,2013,1,3,0,3,False,0.0,16.0,264.0,9.4,1027.15,0.0,93.78571428571428,0.0,10.414285714285716,8.0,1866.6666666666667
2013-01-03 01:00:00,1126.2313675460525,2013-01-03,01:00:00,2013,1,3,1,3,False,0.0,16.0,274.0,8.6,1027.675,0.0,94.11428571428571,0.0,10.271428571428572,8.0,1900.0
2013-01-03 02:00:00,1010.2700236447849,2013-01-03,02:00:00,2013,1,3,2,3,False,0.0,12.4,258.0,6.8,1028.1,0.0,94.62857142857142,0.0,10.085714285714284,8.0,1833.3333333333333
2013-01-03 03:00:00,952.1053259488768,2013-01-03,03:00:00,2013,1,3,3,3,False,0.0,13.8,254.0,7.6,1028.6,0.0,94.97142857142856,0.0,10.071428571428571,8.0,1400.0
2013-01-03 04:00:00,946.3217417121687,2013-01-03,04:00:00,2013,1,3,4,3,False,0.0,13.4,254.0,7.6,1029.0,0.0,95.48571428571428,0.0,9.885714285714286,6.333333333333333,1250.0
2013-01-03 05:00:00,1074.4459746063499,2013-01-03,05:00:00,2013,1,3,5,3,False,0.0,11.8,258.0,7.0,1029.525,0.0,96.55714285714284,0.0,9.357142857142858,6.0,1033.3333333333333
2013-01-03 06:00:00,1333.3936253725344,2013-01-03,06:00:00,2013,1,3,6,3,False,0.0,13.4,252.0,7.399999999999999,1029.75,0.0,96.55714285714284,0.0,9.385714285714286,8.0,1300.0
2013-01-03 07:00:00,1677.8873590660269,2013-01-03,07:00:00,2013,1,3,7,3,False,0.0,14.4,248.0,8.2,1030.525,0.0,96.54285714285712,0.0,9.328571428571427,7.0,1300.0
2013-01-03 08:00:00,1877.5921944885163,2013-01-03,08:00:00,2013,1,3,8,3,False,0.0,15.4,256.0,9.2,1031.3,0.0,96.24285714285716,0.0,9.528571428571428,7.666666666666667,1103.3333333333333
2013-01-03 09:00:00,1911.940496335211,2013-01-03,09:00:00,2013,1,3,9,3,False,34.333333333333336,15.8,254.0,9.6,1032.075,0.0,94.75714285714284,0.0,9.714285714285714,7.666666666666667,1566.6666666666667
2013-01-03 10:00:00,1906.3456314270138,2013-01-03,10:00:00,2013,1,3,10,3,False,192.33333333333331,16.0,260.0,9.6,1032.7,0.0,93.28571428571428,0.0,9.957142857142856,7.666666666666667,2233.333333333333
2013-01-03 11:00:00,1972.498231020184,2013-01-03,11:00:00,2013,1,3,11,3,False,253.66666666666663,16.8,262.0,9.8,1033.025,0.0,91.82857142857142,0.0,10.2,7.666666666666667,2466.6666666666665
2013-01-03 12:00:00,2024.9539613628474,2013-01-03,12:00:00,2013,1,3,12,3,False,259.0,14.6,260.0,8.8,1033.45,0.0,90.47142857142856,0.0,10.585714285714284,7.333333333333333,3400.0
2013-01-03 13:00:00,1931.6435537304562,2013-01-03,13:00:00,2013,1,3,13,3,False,427.6666666666667,15.4,260.0,8.6,1033.475,0.0,89.22857142857143,0.0,11.042857142857144,7.0,3433.333333333333
2013-01-03 14:00:00,1938.1599769809486,2013-01-03,14:00:00,2013,1,3,14,3,False,342.6666666666667,14.6,260.0,8.6,1033.75,0.0,88.5,0.0,11.071428571428571,8.0,3266.6666666666665
2013-01-03 15:00:00,2077.012690350096,2013-01-03,15:00:00,2013,1,3,15,3,False,172.0,14.8,266.0,8.8,1034.075,0.0,88.52857142857144,0.0,11.014285714285714,7.666666666666667,3433.333333333333
2013-01-03 16:00:00,2548.638484054714,2013-01-03,16:00:00,2013,1,3,16,3,False,75.33333333333333,13.6,260.0,8.2,1034.75,0.0,89.02857142857144,0.0,10.828571428571427,7.666666666666667,3333.333333333333
2013-01-03 17:00:00,2977.1434276926216,2013-01-03,17:00:00,2013,1,3,17,3,False,1.6666666666666667,13.4,250.0,7.399999999999999,1035.0,0.0,90.27142857142856,0.0,10.471428571428572,7.666666666666667,3666.6666666666665
2013-01-03 18:00:00,3160.668542000995,2013-01-03,18:00:00,2013,1,3,18,3,False,0.0,13.4,252.0,7.399999999999999,1035.625,0.0,90.82857142857142,0.0,10.285714285714286,7.666666666666667,3333.333333333333
2013-01-03 19:00:00,3090.6457065865134,2013-01-03,19:00:00,2013,1,3,19,3,False,0.0,15.2,254.0,8.8,1035.85,0.0,89.88571428571429,0.0,10.4,7.666666666666667,2766.6666666666665
2013-01-03 20:00:00,2933.033154077662,2013-01-03,20:00:00,2013,1,3,20,3,False,0.0,16.4,252.0,9.4,1036.175,0.0,89.89999999999999,0.0,10.485714285714286,8.0,2633.333333333333
2013-01-03 21:00:00,2675.0305547056105,2013-01-03,21:00:00,2013,1,3,21,3,False,0.0,17.0,258.0,9.8,1036.225,0.0,89.97142857142856,0.0,10.62857142857143,8.0,3633.3333333333335
2013-01-03 22:00:00,2347.1679715800374,2013-01-03,22:00:00,2013,1,3,22,3,False,0.0,16.4,260.0,9.4,1036.85,0.0,89.67142857142858,0.0,10.7,8.0,3600.0
2013-01-03 23:00:00,1802.0622113081067,2013-01-03,23:00:00,2013,1,3,23,3,False,0.0,15.6,258.0,8.6,1036.85,0.0,89.74285714285715,0.0,10.585714285714284,8.0,4333.333333333333
2013-01-04 00:00:00,1372.5679562007533,2013-01-04,00:00:00,2013,1,4,0,4,False,0.0,16.8,256.0,9.2,1036.95,0.0,88.77142857142857,0.0,10.385714285714286,8.0,4500.0
2013-01-04 01:00:00,1115.1262161824582,2013-01-04,01:00:00,2013,1,4,1,4,False,0.0,16.6,262.0,8.8,1036.825,0.0,88.41428571428571,0.0,9.985714285714286,8.0,4500.0
2013-01-04 02:00:00,989.7309078664548,2013-01-04,02:00:00,2013,1,4,2,4,False,0.0,16.0,260.0,8.6,1037.0,0.0,87.55714285714285,0.0,9.685714285714283,8.0,4500.0
2013-01-04 03:00:00,943.1342712212678,2013-01-04,03:00:00,2013,1,4,3,4,False,0.0,15.2,264.0,9.0,1037.025,0.0,86.68571428571428,0.0,9.485714285714286,8.0,4166.666666666667
2013-01-04 04:00:00,937.4189920204548,2013-01-04,04:00:00,2013,1,4,4,4,False,0.0,15.6,262.0,8.4,1037.075,0.0333333333333333,86.07142857142857,0.0,9.37142857142857,8.0,4166.666666666667
2013-01-04 05:00:00,1028.9551894405809,2013-01-04,05:00:00,2013,1,4,5,4,False,0.0,15.2,262.0,8.4,1036.975,0.0,85.44285714285715,0.0,9.328571428571427,8.0,3466.6666666666665
2013-01-04 06:00:00,1305.8048378177575,2013-01-04,06:00:00,2013,1,4,6,4,False,0.0,16.0,262.0,9.6,1037.1,0.0,84.14285714285714,0.0,9.328571428571427,8.0,3066.6666666666665
2013-01-04 07:00:00,1669.360630817385,2013-01-04,07:00:00,2013,1,4,7,4,False,0.0,17.8,264.0,10.2,1037.225,0.0,82.39999999999999,0.0,9.271428571428572,8.0,2866.6666666666665
2013-01-04 08:00:00,1956.0188300856466,2013-01-04,08:00:00,2013,1,4,8,4,False,0.0,17.4,272.0,9.2,1037.55,0.0,81.01428571428572,0.0,9.157142857142857,7.666666666666667,3266.6666666666665
2013-01-04 09:00:00,1921.3222897860255,2013-01-04,09:00:00,2013,1,4,9,4,False,40.0,16.0,266.0,8.6,1037.675,0.0,80.15714285714286,0.0,9.028571428571428,7.666666666666667,3666.6666666666665
2013-01-04 10:00:00,1918.4403277199697,2013-01-04,10:00:00,2013,1,4,10,4,False,232.33333333333331,13.8,268.0,8.0,1038.025,0.0,79.41428571428571,0.0,9.342857142857143,7.666666666666667,3333.333333333333
2013-01-04 11:00:00,1931.2984879326145,2013-01-04,11:00:00,2013,1,4,11,4,False,306.6666666666667,14.4,274.0,8.2,1038.025,0.0,79.95714285714287,0.0,9.357142857142858,7.666666666666667,3000.0
2013-01-04 12:00:00,1973.6423884304356,2013-01-04,12:00:00,2013,1,4,12,4,False,439.0,16.6,274.0,9.4,1037.775,0.0,78.8,0.0,9.528571428571428,6.666666666666667,3700.0
2013-01-04 13:00:00,2010.7876154346045,2013-01-04,13:00:00,2013,1,4,13,4,False,364.3333333333333,16.6,272.0,10.2,1037.35,0.0,81.15714285714286,0.0,9.7,7.666666666666667,3566.6666666666665
2013-01-04 14:00:00,1985.6152414103788,2013-01-04,14:00:00,2013,1,4,14,4,False,229.0,17.0,276.0,9.6,1037.0,0.0,82.51428571428572,0.0,9.771428571428572,7.666666666666667,3833.3333333333335
2013-01-04 15:00:00,2099.351965314109,2013-01-04,15:00:00,2013,1,4,15,4,False,159.66666666666666,16.0,278.0,9.0,1036.825,0.0,83.89999999999999,0.0,9.87142857142857,7.666666666666667,2733.333333333333
2013-01-04 16:00:00,2554.952958115241,2013-01-04,16:00:00,2013,1,4,16,4,False,53.0,12.8,278.0,7.0,1037.075,0.0,85.27142857142857,0.0,9.657142857142857,7.666666666666667,2600.0
2013-01-04 17:00:00,2948.2462480893373,2013-01-04,17:00:00,2013,1,4,17,4,False,2.6666666666666665,12.6,270.0,7.0,1037.1,0.0,86.45714285714287,0.0,9.542857142857144,7.666666666666667,2166.6666666666665
2013-01-04 18:00:00,3103.807307232985,2013-01-04,18:00:00,2013,1,4,18,4,False,0.0,11.4,266.0,6.8,1036.8,0.0,87.94285714285715,0.0,9.385714285714286,7.666666666666667,1800.0
2013-01-04 19:00:00,3064.26576037301,2013-01-04,19:00:00,2013,1,4,19,4,False,0.0,12.2,264.0,7.2,1036.975,0.0,89.60000000000001,0.0,9.185714285714283,7.666666666666667,1533.3333333333333
2013-01-04 20:00:00,2856.7019155363973,2013-01-04,20:00:00,2013,1,4,20,4,False,0.0,13.0,258.0,7.8,1037.1,0.0,91.4,0.0,8.942857142857143,8.0,1300.0
2013-01-04 21:00:00,2619.1072527420115,2013-01-04,21:00:00,2013,1,4,21,4,False,0.0,12.0,264.0,6.8,1036.925,0.0,92.72857142857144,0.0,8.671428571428573,8.0,786.6666666666666
2013-01-04 22:00:00,2342.234396044664,2013-01-04,22:00:00,2013,1,4,22,4,False,0.0,12.8,260.0,7.8,1036.775,0.0,93.25714285714284,0.0,8.371428571428572,8.0,753.3333333333334
2013-01-04 23:00:00,1873.181244681721,2013-01-04,23:00:00,2013,1,4,23,4,False,0.0,13.2,264.0,8.4,1036.625,0.0,93.32857142857142,0.0,8.057142857142857,7.666666666666667,913.3333333333334
2013-01-05 00:00:00,1472.5890739059264,2013-01-05,00:00:00,2013,1,5,0,5,False,0.0,12.8,258.0,7.6,1036.625,0.0,93.3,0.0,7.885714285714286,8.333333333333334,813.3333333333334
2013-01-05 01:00:00,1183.8734701529177,2013-01-05,01:00:00,2013,1,5,1,5,False,0.0,13.0,260.0,7.2,1036.45,0.0,93.28571428571428,0.0,7.857142857142857,8.333333333333334,943.3333333333334
2013-01-05 02:00:00,1033.661602858305,2013-01-05,02:00:00,2013,1,5,2,5,False,0.0,12.4,260.0,7.0,1036.35,0.0,94.1,0.0,7.771428571428571,8.333333333333334,876.6666666666666
2013-01-05 03:00:00,949.6708322549202,2013-01-05,03:00:00,2013,1,5,3,5,False,0.0,12.8,256.0,7.6,1036.225,0.0,94.67142857142858,0.0,7.728571428571429,8.333333333333334,810.0
2013-01-05 04:00:00,933.0398682512555,2013-01-05,04:00:00,2013,1,5,4,5,False,0.0,12.8,262.0,6.8,1035.8,0.0,95.5,0.0,7.685714285714285,8.333333333333334,680.0
2013-01-05 05:00:00,997.8736458809892,2013-01-05,05:00:00,2013,1,5,5,5,False,0.0,8.6,258.0,5.4,1035.425,0.0,96.54285714285712,0.0,7.771428571428571,8.0,450.0
2013-01-05 06:00:00,1160.1226956372086,2013-01-05,06:00:00,2013,1,5,6,5,False,0.0,7.8,246.0,4.6000000000000005,1035.325,0.0,97.2,0.0,7.985714285714286,8.0,486.6666666666667
2013-01-05 07:00:00,1434.112227491152,2013-01-05,07:00:00,2013,1,5,7,5,False,0.0,8.2,240.0,4.2,1035.475,0.0,97.57142857142856,0.0,8.22857142857143,7.666666666666667,900.0
2013-01-05 08:00:00,1796.6825290190188,2013-01-05,08:00:00,2013,1,5,8,5,False,0.3333333333333333,5.6000000000000005,198.0,3.0,1035.85,0.0,97.8,0.0,8.328571428571427,8.0,500.0
2013-01-05 09:00:00,2017.1868446784779,2013-01-05,09:00:00,2013,1,5,9,5,False,31.666666666666668,6.0,198.0,3.6,1035.85,0.0,97.84285714285714,0.0,8.585714285714285,7.666666666666667,683.3333333333334
2013-01-05 10:00:00,2147.625060059026,2013-01-05,10:00:00,2013,1,5,10,5,False,113.33333333333331,7.8,210.0,4.2,1036.05,0.0,97.11428571428571,0.0,9.057142857142855,8.0,1160.0
2013-01-05 11:00:00,2214.773145089594,2013-01-05,11:00:00,2013,1,5,11,5,False,166.33333333333334,8.8,224.0,5.2,1036.125,0.0,95.5,0.0,9.6,8.0,1566.6666666666667
2013-01-05 12:00:00,2259.5625905403917,2013-01-05,12:00:00,2013,1,5,12,5,False,240.66666666666669,10.8,236.0,5.6000000000000005,1035.5,0.0,91.32857142857142,0.0,10.071428571428571,8.0,2733.333333333333
2013-01-05 13:00:00,2280.3781410599217,2013-01-05,13:00:00,2013,1,5,13,5,False,266.3333333333333,15.0,252.0,8.6,1034.9,0.0,85.55714285714285,0.0,10.357142857142858,7.666666666666667,3833.3333333333335
2013-01-05 14:00:00,2251.437785708033,2013-01-05,14:00:00,2013,1,5,14,5,False,244.66666666666669,15.6,252.0,9.4,1034.525,0.0,85.87142857142858,0.0,10.3,7.666666666666667,4333.333333333333
2013-01-05 15:00:00,2361.1669719739057,2013-01-05,15:00:00,2013,1,5,15,5,False,150.33333333333334,16.2,258.0,9.6,1034.325,0.0,85.41428571428571,0.0,10.12857142857143,7.666666666666667,3666.6666666666665
2013-01-05 16:00:00,2740.6049868729083,2013-01-05,16:00:00,2013,1,5,16,5,False,41.333333333333336,15.2,256.0,8.8,1033.825,0.0,86.85714285714286,0.0,9.814285714285717,7.666666666666667,3666.6666666666665
2013-01-05 17:00:00,3022.488629080422,2013-01-05,17:00:00,2013,1,5,17,5,False,3.333333333333333,14.6,252.0,8.0,1033.9,0.0,88.35714285714286,0.0,9.8,8.0,3033.333333333333
2013-01-05 18:00:00,3199.0169936546226,2013-01-05,18:00:00,2013,1,5,18,5,False,0.0,17.2,264.0,9.2,1034.2,0.0,88.61428571428571,0.0,9.928571428571429,8.0,3500.0
2013-01-05 19:00:00,3076.2350608410475,2013-01-05,19:00:00,2013,1,5,19,5,False,0.0,14.2,264.0,8.0,1034.375,0.0,87.71428571428571,0.0,10.014285714285714,8.0,4166.666666666667
2013-01-05 20:00:00,2827.289553116212,2013-01-05,20:00:00,2013,1,5,20,5,False,0.0,12.4,260.0,7.0,1034.2,0.0,88.31428571428572,0.0,9.37142857142857,5.0,3500.0
2013-01-05 21:00:00,2582.9024900838804,2013-01-05,21:00:00,2013,1,5,21,5,False,0.0,10.4,252.0,6.4,1034.325,0.0,90.9,0.0,8.714285714285714,2.6666666666666665,3200.0
2013-01-05 22:00:00,2348.154571616691,2013-01-05,22:00:00,2013,1,5,22,5,False,0.0,9.2,236.0,4.8,1034.325,0.0,93.24285714285716,0.0,7.8428571428571425,1.0,2466.6666666666665
2013-01-05 23:00:00,1925.456095018783,2013-01-05,23:00:00,2013,1,5,23,5,False,0.0,7.6,226.0,4.4,1034.1,0.0,95.6,0.0,7.114285714285714,0.6666666666666666,1766.6666666666667
2013-01-06 00:00:00,1520.6845749880329,2013-01-06,00:00:00,2013,1,6,0,6,False,0.0,7.2,220.0,4.0,1033.8,0.0,97.0,0.0,6.8,0.0,1300.0
2013-01-06 01:00:00,1213.9296910535509,2013-01-06,01:00:00,2013,1,6,1,6,False,0.0,7.2,232.0,3.8,1033.575,0.0,97.18571428571428,0.0,6.728571428571429,0.3333333333333333,866.6666666666666
2013-01-06 02:00:00,1044.822810973904,2013-01-06,02:00:00,2013,1,6,2,6,False,0.0,6.6000000000000005,206.0,3.6,1032.95,0.0,97.54285714285712,0.0,6.3,2.6666666666666665,506.6666666666667
2013-01-06 03:00:00,948.6229250779153,2013-01-06,03:00:00,2013,1,6,3,6,False,0.0,6.6000000000000005,242.0,3.8,1033.525,0.0,98.2,0.0,6.028571428571429,0.6666666666666666,370.0
2013-01-06 04:00:00,928.3760468605445,2013-01-06,04:00:00,2013,1,6,4,6,False,0.0,7.2,266.0,4.0,1033.675,0.0666666666666666,98.45714285714288,0.0,6.257142857142857,4.666666666666667,470.0
2013-01-06 05:00:00,977.0439189975897,2013-01-06,05:00:00,2013,1,6,5,6,False,0.0,9.2,266.0,5.2,1033.425,0.0,98.48571428571428,0.0,6.485714285714286,6.666666666666667,333.3333333333333
2013-01-06 06:00:00,1128.0869473576392,2013-01-06,06:00:00,2013,1,6,6,6,False,0.0,8.4,250.0,4.6000000000000005,1033.325,0.0333333333333333,98.71428571428572,0.0,6.614285714285714,8.333333333333334,83.33333333333333
2013-01-06 07:00:00,1334.1632954080349,2013-01-06,07:00:00,2013,1,6,7,6,False,0.0,9.0,236.0,5.0,1033.175,0.0,98.71428571428572,0.0,6.6571428571428575,8.333333333333334,133.33333333333334
